date,rainfall_Marborough,rainfall_Andover,rainfall_Bath,rainfall_Ower,rainfall_Quidhampton,rainfall_Salisbury_rain,rainfall_Stockbridge,tasmax_Andover_temp,tasmin_Andover_temp,flow_BL,flow_Ower
2016/9/20,0.083675001,0.071321319,0.097419384,0.135953625,0.006761498,0.046325465,0.013140185,17.62664671,13.25530103,6.657,0.268
2016/9/21,0.135327628,0.16445045,0.868161703,0.074615501,0.27465117,0.101673264,0.082270553,20.43004494,12.62191161,6.666,0.227
2016/9/22,0.007077923,0.020527991,0.00319173,0.169299379,0.008425183,0.007385749,0.016206319,19.82914793,12.05505717,7.044,0.199
2016/9/23,0.002268534,0.000206064,0.000259512,0.000175767,0.000415598,0.00082562,0.000158596,19.73840111,6.072060985,6.684,0.185
2016/9/24,4.828167589,1.269134232,7.427847712,3.07036934,1.158613054,2.622084857,1.492607703,21.66688561,9.741831031,6.51,0.18
2016/9/25,0.609161131,0.520172472,1.267113439,3.751147093,0.624690485,1.308429641,1.059453375,19.28732585,13.26030461,6.394,0.185
2016/9/26,1.080794831,0.509504553,1.795136332,1.791370241,0.087099426,2.121504849,1.071052573,17.14957768,8.858877992,6.356,0.201
2016/9/27,0.100336305,0.094612596,0.120163104,0.636698738,0.134143912,0.328733971,0.447371903,18.85156182,10.93301762,6.303,0.206
2016/9/28,1.319412244,0.652259099,2.201640877,2.53510157,3.119604107,2.098566604,3.020135506,21.20533295,9.982104571,6.311,0.197
2016/9/29,0.100254357,1.264331015,0.618443539,0.214520173,0.048867163,0.048763923,0.406919002,18.3020968,14.22922288,6.335,0.2
2016/9/30,3.101782707,6.160428381,5.238834854,7.894681339,8.594673452,7.210924862,7.954652031,18.12951659,8.614409663,6.336,0.187
2016/10/1,9.826189317,5.479157212,3.669283533,2.635064656,9.531136767,3.100176926,4.615703223,15.47985013,5.797559789,6.352,0.289
2016/10/2,0.011858317,0.017298184,0.019345959,0.000515972,0.001130159,0.001645321,0.000671525,16.49275045,6.350611597,6.314,0.226
2016/10/3,0.015621198,0.000743876,0.009404725,0.000558762,0.083049296,0.00628792,0.00108526,17.56557188,3.546018357,6.299,0.195
2016/10/4,0.00818449,0.000192981,0.000654584,0.000798181,0.000415719,0.00054043,0.000793742,17.98180529,6.926465847,6.3,0.187
2016/10/5,0.000107835,1.69E-05,0,0,0.000119108,0,2.18E-05,16.9912922,9.932119382,6.285,0.173
2016/10/6,0.009960372,0.000461277,0,0,0.006216242,0,0.000276074,14.76262364,5.669915368,6.339,0.168
2016/10/7,0.014983066,0.000266867,0.095305803,0.000669216,0.002550833,0.000230612,0.000415682,14.09946654,8.095284767,6.332,0.175
2016/10/8,0.053073392,0.016713686,0.046667336,0.193050193,1.367537721,0.012117838,0.032114813,15.41035669,9.94531129,6.296,0.184
2016/10/9,0.065410178,0.146097585,0.0056554,0.019620126,0.795911163,0.022585281,0.069830533,14.97171215,6.952386924,6.296,0.173
2016/10/10,0.026604976,0.017519524,0.021906048,0.000214757,0.084123342,0.001241887,0.000820601,13.9738371,4.853495563,6.314,0.169
2016/10/11,0.237882009,0.118688619,0.458259388,0.008949577,1.223787297,0.023406685,0.159622079,15.25978456,3.428816887,6.505,0.168
2016/10/12,0.767396959,0.334315062,0.093906929,0.770968909,0.448248036,0.184648163,1.379941333,15.74084655,6.829695339,6.565,0.165
2016/10/13,0.950744727,0.613657226,1.495700991,3.037557008,0.766480566,1.4822126,2.516530045,13.27144784,6.567290091,6.488,0.169
2016/10/14,0.319670695,0.034738951,0.530990091,0.310404134,0.118381772,0.968599798,0.21814584,14.02722074,7.879354045,6.56,0.182
2016/10/15,10.61960393,14.45688377,9.705730683,13.24566057,9.76765471,14.20670419,16.02122962,16.19114054,7.972695021,6.703,0.186
2016/10/16,2.69299814,3.653419226,2.739304613,6.374358086,4.788265728,2.982521811,5.302532702,16.71298562,7.493853596,7.442,1.25
2016/10/17,1.424230127,1.938681065,3.285590631,1.229281342,1.952131042,1.220777973,1.418797319,16.42856313,9.225405525,7.16,0.837
2016/10/18,0.013729917,0.069426937,0.021919213,0.020701597,0.001842992,0.01367407,0.016368213,13.50300829,7.836457251,6.916,0.309
2016/10/19,0.040936157,0.020081896,0.537702863,0.002102895,0.003773201,0.006479937,0.141273713,13.54192076,6.125872484,7.155,0.25
2016/10/20,0.061342611,0.000885231,0.08206201,0.001076878,0.009390655,0.019117879,0.001760548,14.01325923,6.297938881,7.086,0.225
2016/10/21,0.020178843,5.19E-05,0.005400031,2.88E-05,9.57E-05,0.000608596,7.08E-05,12.61148984,5.355276534,6.946,0.208
2016/10/22,0.011157192,0.000753306,0.091154958,0.074526724,0.000509062,0.007210167,0.002547437,12.65327173,3.453570285,6.936,0.202
2016/10/23,0.566441198,0.770904466,1.347241749,1.442338128,0.112213716,0.358840385,1.316757766,12.71768126,5.115737753,6.927,0.197
2016/10/24,4.931995379,2.199432013,7.301425391,2.099566067,2.131355042,5.587907043,2.143242026,12.08860246,7.183302079,6.989,0.203
2016/10/25,0.037810151,0.012380206,0.140283804,0.676951422,0.0073678,0.115645299,0.253400686,14.78902282,8.767820516,7.024,0.208
2016/10/26,0.055121509,0.006984056,0.108574328,0.220920836,0.009255819,0.041885273,0.020199908,15.08361747,8.945545214,8.162,0.205
2016/10/27,0.003840739,0.000931629,0.003706229,0.001221451,0.000196393,0.136174483,0.139517116,14.47598545,6.666365958,11.18,0.199
2016/10/28,0.040224257,0.000684355,0.116401421,0.035759611,0.000597312,0.031168786,0.00495277,15.16006554,8.399139295,11.68,0.193
2016/10/29,0.14389929,0.001664337,0.095863367,0.039981163,0.003755297,0.023902816,0.005240775,14.19580528,11.66854432,11.34,0.196
2016/10/30,0.017873326,0.001100813,0.089500192,0.088231051,0.001164915,0.023867888,0.004337222,14.1308476,9.631275827,9.059,0.198
2016/10/31,0.038026127,0.001592791,0.116651508,0.001073051,0.00348866,0.012678584,0.139848188,18.05603998,7.999659434,8.504,0.195
2016/11/1,0.053238815,0.000845954,0.154211597,0.000530588,0.002723899,0.018816635,0.001415835,11.66923393,5.438289276,8.216,0.192
2016/11/2,0.022768581,0.018437517,0.023424887,0.00235921,0.001300763,0.014398426,0.003741798,10.59892856,1.641770814,8.121,0.19
2016/11/3,0.48959309,0.129505531,2.057374448,0.194224254,0.337271837,0.170456065,0.47785533,11.06810251,-0.511238,8.059,0.186
2016/11/4,5.345640522,6.482939756,2.043794257,5.837977637,5.58071467,5.962376283,6.365478072,9.698601213,2.560544812,7.982,0.244
2016/11/5,0.020238459,0.001726858,0.055746253,0.025954174,0.002813561,0.004383488,0.140719772,8.400205493,0.696885083,7.971,0.252
2016/11/6,1.500095983,1.920664951,0.65192909,0.942075281,1.102734184,0.20684045,0.807895151,7.3420569,-0.379953178,7.977,0.218
2016/11/7,0.018396139,0.000131205,0.080192117,0.065390196,0.000294667,0.00293043,0.000864262,8.014055702,2.218839605,7.983,0.206
2016/11/8,21.02392953,19.00196919,16.41981354,11.52700397,19.21162706,13.44822537,13.2839604,7.777541571,-2.491330681,8.01,0.277
2016/11/9,0.487673729,0.080569703,0.186043569,0.167579658,0.091078389,0.070969932,0.176470741,10.11783181,0.981302786,8.07,1.06
2016/11/10,0.640747814,0.620733676,0.124257799,0.458291465,0.307316352,0.219905667,0.346228158,11.47741021,3.343608323,8.047,0.363
2016/11/11,5.829315721,4.592040557,5.570750791,6.665874372,4.109833921,6.621603056,5.533488135,10.21831462,0.336104201,8.007,0.254
2016/11/12,1.266809062,2.429878977,0.944582122,1.668896415,1.578866008,0.858335443,1.507292297,11.36908802,2.773583869,8.001,0.728
2016/11/13,0.401124159,0.192929596,0.127617282,0.092615029,0.01870127,0.081827002,0.160924782,10.93237012,4.60822081,8.011,0.509
2016/11/14,0.692775007,0.357638835,0.52266131,0.307853266,0.197432198,0.160349098,0.256988192,13.14825323,5.225520212,7.988,0.302
2016/11/15,0.920650091,0.913323211,1.481156749,1.571415966,1.806802922,1.248291722,0.821106839,15.59858005,9.155504349,7.9,0.273
2016/11/16,4.194757844,0.92009338,6.00210192,0.651323496,1.922303967,1.429160462,0.836898013,13.11810463,10.14919159,7.959,0.267
2016/11/17,8.67514487,1.75454897,14.67423617,1.762811388,1.971726692,0.618619441,0.858293456,12.25226233,4.975744503,7.97,0.347
2016/11/18,1.311704109,0.022653925,4.23299311,0.091939089,0.088317158,0.079290247,0.146966065,6.202885709,1.594541621,8.013,0.348
2016/11/19,22.7643884,27.05117753,20.40221766,39.04888551,25.72058072,28.09486729,31.02131556,9.387860156,-0.238975451,8.007,2.38
2016/11/20,10.01386725,10.99463467,18.89470701,9.864467158,8.862694122,11.59763966,8.856073885,7.989994955,2.480603353,7.951,8.26
2016/11/21,20.60082218,14.02245746,23.3776336,14.36705724,13.10900001,28.16833401,16.30329846,11.58767895,3.780099871,7.895,6.86
2016/11/22,6.006347786,0.0290184,5.652380618,0.16679273,0.069733732,0.644259009,0.052316176,10.48422056,7.029535216,7.823,6.43
2016/11/23,0.032358682,0.206640452,0.005605285,0.002106206,0.002078613,0.013602028,0.013645815,9.352018052,3.295781701,7.768,2.85
2016/11/24,0.006433528,0.000147733,0.000162614,0.014147569,0.000298207,0.001481218,0.001184649,10.26298834,4.895430369,7.746,1.67
2016/11/25,0.011101703,0.000680371,0.003209199,0.000237886,0.082083941,0.002004775,0.000768901,9.905832089,4.533090017,7.74,1.17
2016/11/26,0.029493963,0.000207335,0.000971796,2.92E-05,0.00226269,0.000454983,0.000110686,7.114534432,2.858830623,7.734,0.886
2016/11/27,0,0,0,0,0,0,0,8.011049464,3.882840834,7.809,0.699
2016/11/28,0.0005787,0.017085664,0,8.42E-05,0.000321977,0.00014706,0.000469448,8.320940446,4.458913131,7.754,0.582
2016/11/29,0.016139849,0.017437892,0.010732471,0.00090685,0.00133147,0.000665878,0.001407165,5.665949996,-1.971160944,7.812,0.499
2016/11/30,0.046553337,0.000718897,0.056483243,0.000932587,0.000808709,0.011767687,0.001575566,7.494303099,-5.056802109,7.872,0.466
2016/12/1,0.029401708,0.003100433,0.092463066,0.002338998,0.165257393,0.019435659,0.009737569,7.755823127,-4.559349779,7.784,0.44
2016/12/2,0.067647471,0.001287325,0.006248262,0.099272219,0.090627753,0.002168862,0.004449158,6.949051671,-3.426552251,7.697,0.456
2016/12/3,0.00562499,0.016572329,0.000501455,5.10E-05,0.000434188,0.000199442,0.000485002,7.966219691,2.336077262,7.579,0.453
2016/12/4,0.047026262,0.017707371,0.074931424,0.001015654,0.001953237,0.00492016,0.136142939,6.712666204,-0.225741004,7.573,0.422
2016/12/5,0.119031532,0.000732403,0.239655292,0.028456513,0.003554746,0.005578323,0.003699661,7.838307343,-1.563245067,7.52,0.403
2016/12/6,0.214533255,0.002502583,0.158778573,0.006091724,0.010881418,0.019586332,0.005659507,10.77383282,0.798170845,7.514,0.395
2016/12/7,0.052528303,0.000413275,0.081829009,0.000817978,0.001783715,0.070212555,0.000937927,12.72468313,5.55689532,7.539,0.398
2016/12/8,0.562394249,0.403166898,0.444706031,0.505735746,0.294459672,0.326353774,1.020105752,12.81327687,9.403288785,7.887,0.383
2016/12/9,0.595807894,0.44938743,0.211951509,0.557695743,1.141338141,0.189904012,0.520912928,13.90537609,10.82391615,8.354,0.388
2016/12/10,8.364704845,3.525640876,7.213764963,3.197693663,4.517626581,3.932317613,3.287756476,12.24135842,10.21436861,7.974,0.445
2016/12/11,0.383526642,1.074348104,0.441212425,0.845922246,0.218880472,1.575574189,0.85685198,9.73331873,2.241177385,7.836,0.53
2016/12/12,3.061512529,1.179786676,3.131462751,2.682590929,1.589446194,2.037333262,2.335949294,11.54901685,0.234499378,7.774,0.542
2016/12/13,0.633456082,0.998835419,0.374784303,0.51270164,0.720774307,0.441884794,0.990202172,12.74758489,6.474818481,7.958,0.622
2016/12/14,0.059824351,0.137208883,0.16640169,0.324574132,0.00686779,0.055077916,0.020604318,12.19775607,7.012575806,8.725,0.566
2016/12/15,0.44739703,0.330860575,2.848940018,0.476463966,0.011286539,0.914322065,0.581725976,10.5975965,5.235883167,8.39,0.472
2016/12/16,0.124597094,0.002310001,0.19901838,0.001989016,0.005840289,0.03581801,0.003523163,10.15487419,5.553680933,8.342,0.418
2016/12/17,0.066302145,0.004442495,0.06915843,0.001397045,0.008737657,0.031030535,0.144667208,9.268888078,4.095890288,8.345,0.369
2016/12/18,0.05906744,0.134710277,0.064531827,0.000438427,0.002341066,0.008744797,0.004226573,6.856973509,4.695711637,8.297,0.355
2016/12/19,0.591032907,0.398723284,1.228857829,0.850872013,0.433903544,0.889750626,0.543071072,6.484635492,2.243790423,10.13,0.355
2016/12/20,1.354765862,0.930316461,1.531848709,1.349156604,1.273008352,1.226455755,1.308655892,9.96233183,2.500545177,10.11,0.352
2016/12/21,0.154363534,0.144958435,0.546384092,3.429776407,0.453838876,0.292570171,0.705001649,11.04135306,2.237529462,9.161,0.592
2016/12/22,0.448328914,0.028590902,1.013808831,0.0714378,0.306278013,0.283221496,0.307711274,9.540252556,-0.243142054,9.108,0.632
2016/12/23,1.600448971,2.123652511,2.238836218,4.421232037,1.822782368,3.167698398,3.209759099,11.37805293,1.095142778,9.44,0.8
2016/12/24,0.027610232,0.134883703,0.011098481,0.075042831,0.006173584,0.020015967,0.007158768,11.18035797,3.125459613,9.346,0.951
2016/12/25,1.083897691,0.058686289,0.393139268,0.320105086,0.267353116,0.229753222,0.362639984,12.82918219,6.18127503,9.158,0.666
2016/12/26,0.008832515,0.000586901,0.011853593,0.000535383,0.000311159,0.009839136,0.001397473,7.71429007,5.166740552,9.011,0.53
2016/12/27,0.056176707,0.020999332,0.172727022,0.072560883,0.08571002,0.023769901,0.027399406,5.919083554,-2.541530311,8.921,0.422
2016/12/28,0.058324655,0.003493867,0.129586458,0.073485382,0.09018206,0.018395911,0.010399939,7.575295616,-2.228683346,8.869,0.389
2016/12/29,0.090569819,0.039165855,0.193660747,0.083682989,0.172975036,0.051380687,0.151047512,9.119860995,-2.52503502,8.873,0.364
2016/12/30,0.162964121,0.310944241,0.162211728,0.182464972,0.186276117,0.249378249,0.165678816,5.635576268,-2.240083166,8.876,0.349
2016/12/31,0.984014118,0.358588759,0.878454423,0.316252718,0.325953923,0.097199444,0.182439802,8.510446741,-1.777829563,8.936,0.356
2017/1/1,8.348086115,9.433394853,6.679594376,7.895755473,15.78937889,8.982729753,9.698503888,8.734287344,4.610745071,9.014,0.88
2017/1/2,0.032583906,0.136742815,0.15518984,0.006438408,0.010548878,0.016437318,0.144255424,4.849462256,0.131781578,9.075,1.26
2017/1/3,0.087847716,0.103177529,0.120576837,0.089939071,0.092588039,0.019963383,0.006957917,5.743686071,-3.244380461,9.155,0.713
2017/1/4,0.014273276,0.000110449,0.000856565,4.67E-05,0.004061029,0.000735956,0.000156751,8.40702773,-1.056305375,9.41,0.584
2017/1/5,0.01397952,0.017947821,0.093360935,0.004300048,0.002533717,0.001592528,0.003241764,5.661721007,-4.026475705,10.73,0.472
2017/1/6,9.941927464,9.922435313,6.219088942,8.494003718,10.96798965,7.872637311,9.380601067,8.563772016,-3.334569452,11.64,0.803
2017/1/7,0.399665451,0.52669483,0.347525395,0.421813364,0.099816482,0.121155886,0.564441807,10.35963565,0.478221121,12.46,2.13
2017/1/8,1.746326017,0.531215494,0.543510711,0.139738781,2.853659658,0.480221834,0.415395476,9.91409939,7.534726694,14.84,1.08
2017/1/9,1.690071522,1.60759358,2.664600914,2.884838845,2.024113921,3.652030153,2.195148188,9.491087137,5.855152226,15.63,1.15
2017/1/10,0.043504369,0.157455824,0.055165747,0.269440275,0.09247074,0.046421022,0.195236308,10.50085118,2.662715796,13.59,1.1
2017/1/11,0.023385665,0.020230325,0.150018208,0.115136577,0.08654062,0.009359896,0.011771681,10.50516364,5.269564029,12.63,0.785
2017/1/12,11.9420913,15.77356455,8.324820258,16.75000261,16.3135204,14.12064679,16.54201694,6.320599963,3.864530176,11.62,3.67
2017/1/13,0.172295019,0.003283649,0.341473124,0.090873194,0.014012177,0.012811553,0.005724827,5.557372873,-0.173050714,11.17,3.27
2017/1/14,3.234747331,3.172897711,1.746045172,1.891395865,3.752845603,1.309914995,1.887259827,6.469633008,-0.997472265,11.37,1.64
2017/1/15,4.70091162,5.158288922,0.714510802,2.31482241,7.374024115,0.8830413,2.775829026,9.152947878,1.705048238,10.92,1.37
2017/1/16,3.540468874,3.833066485,2.369623869,4.067395327,2.75224165,3.757973338,3.714486443,7.625764451,4.970379174,10.49,2.16
2017/1/17,0.010864415,0.000751878,0.076041488,0.001578797,0.001391241,0.000952645,0.002139937,5.283311743,2.205974277,10.27,1.94
2017/1/18,0.006029148,0.020878835,0.002758982,0.088055316,0.169090688,0.016244854,0.149581605,5.403547431,-3.135667964,10.07,1.17
2017/1/19,0.005665064,0.01740061,0.006343382,0.008101432,0.010838464,0.001242368,0.002007078,6.430623924,-3.223598263,9.894,0.862
2017/1/20,0.028026735,0.017694789,0.061561182,0.003044832,0.005468703,0.002849433,0.002352403,5.706134292,-2.819883914,9.784,0.702
2017/1/21,0.020099889,0.01805466,0.080427684,0.084833763,0.00176271,0.002056315,0.142187596,3.239952617,-3.855438049,9.635,0.591
2017/1/22,0.012505407,0.018194288,0.006834983,0.001210213,0.168603273,0.002794643,0.001934647,6.782175387,-4.731934233,9.667,0.526
2017/1/23,0.031087079,0.00400134,0.02177312,0.023262351,0.00356911,0.032958112,0.150572262,5.069732676,-3.672905342,9.599,0.493
2017/1/24,0.072066064,0.142325893,0.160220479,0.105480477,0.012325295,0.029131468,0.01976221,6.841161352,-3.397364622,9.472,0.486
2017/1/25,0.053652967,0.074022573,0.126224577,0.174393661,0.010425714,0.058495614,0.293959383,5.695369021,-2.272380773,9.328,0.491
2017/1/26,0.033535008,0.003909624,0.005149929,0.003679311,0.00155705,0.004215118,0.147867988,3.027980029,-0.860770491,9.243,0.483
2017/1/27,6.002699445,5.817543645,7.765207114,4.049139216,3.803136339,6.693237118,4.793646426,7.301071146,-1.775346761,9.178,0.515
2017/1/28,0.622926469,0.193428513,1.341968674,0.563842875,0.183686478,0.581004012,0.659699855,9.352933265,2.091452593,9.057,1.14
2017/1/29,13.92313518,12.87196671,12.49602022,14.32496606,17.76737414,13.39908782,13.2367903,10.18668296,0.800469716,9.012,3.5
2017/1/30,2.952021025,3.10952152,4.807808757,7.688026801,1.81101719,8.029929819,4.905105478,8.87061654,3.995371975,9.042,4.01
2017/1/31,12.79239414,13.13112181,11.45624643,12.62537377,6.847563861,13.41802846,12.81463658,11.11202067,6.204137865,8.758,6.36
2017/2/1,6.947539506,9.031237184,7.347094575,11.78187379,9.123033857,12.10351132,10.39732237,10.96879794,6.960274794,8.714,7.38
2017/2/2,2.063412448,0.444653509,1.407956831,1.364846474,1.936390197,1.4895347,1.184007386,11.22261726,8.507809682,9.076,7.52
2017/2/3,5.917899394,6.028709733,5.045639513,6.548283348,6.503759488,6.164578163,6.330710595,8.494769782,5.737397808,10.2,4.57
2017/2/4,1.294036568,2.003383004,1.332723445,2.196089139,0.923592918,2.188036295,1.975156519,9.161316051,1.183915697,9.802,3.87
2017/2/5,0.047580566,0.000838465,0.005575019,0.048371775,0.004865254,0.269799587,0.003156383,6.726445006,1.13531118,11.61,3.24
2017/2/6,7.138021769,6.232971713,5.867274408,4.990157299,6.30271676,5.008541591,4.961008549,7.170246299,-2.740809379,11.34,2.79
2017/2/7,2.027704126,3.311801031,3.897591114,0.546423236,9.38494737,0.259674062,1.886196956,10.4909116,-0.354584829,15.21,3.22
2017/2/8,0.27825679,0.003000493,0.325668437,0.013116673,0.001790632,0.222077778,0.017889438,5.619651948,1.629483925,15.89,2.11
2017/2/9,0.038237799,0.019734433,0.006375084,0.000640263,0.143309104,0.001668163,0.00273823,2.316584683,0.586390551,16.64,1.63
2017/2/10,0.274295173,0.045162436,0.051964322,0.005212213,0.37162675,0.286128702,0.154966172,2.215446483,0.704863768,14.33,1.3
2017/2/11,0.357514874,0.045110736,0.143662364,0.011360653,0.387975582,0.438607081,0.019750434,2.312282971,-0.605002837,12.73,1.11
2017/2/12,0.03035478,0.000571147,0.001761054,0.005497685,0.002109655,0.133170526,0.003825011,5.4738173,0.026354286,12.62,0.956
2017/2/13,0.000565783,3.40E-05,0.000280222,0.000125719,0.000181285,1.52E-06,8.58E-05,10.67768065,1.283847327,12.1,0.844
2017/2/14,0.024687064,0.001852461,0.580489775,0.236415813,0.000948813,0.114558848,0.150261337,9.135571289,1.797933853,11.8,0.753
2017/2/15,4.970527065,3.930435151,3.406436452,2.989010658,3.572999312,3.21294473,4.060828648,9.78604998,3.574474264,11.71,1.03
2017/2/16,0.022040321,0.000492109,0.014262412,0.04189273,0.004309094,0.13486874,0.001691047,11.45750536,3.692190072,11.85,0.993
2017/2/17,0.011068003,0.134800989,0.005141956,0.002449673,0.001535614,0.01608296,0.005360516,11.79024015,4.953933874,11.62,0.815
2017/2/18,0.010559791,0.000560252,0.058434979,0.002727608,0.000873115,0.025850142,0.002177087,12.07185212,4.439057954,11.42,0.719
2017/2/19,0.244163754,0.003905674,0.117239209,0.003897643,0.005773826,0.01189249,0.028171671,11.09768771,3.247404322,11.37,0.655
2017/2/20,0.318119391,0.027729809,0.620936326,0.003295741,0.411464226,0.271054123,0.152961818,14.83816554,7.691807972,11.36,0.616
2017/2/21,1.401677141,0.028936591,2.524153347,0.006624346,0.202492853,0.172142418,0.170828237,12.60231335,9.381961439,11.32,0.566
2017/2/22,5.105412379,2.246013334,5.942044511,1.610225484,5.998194946,1.775588357,2.078166513,12.85137514,9.924753688,11.34,0.527
2017/2/23,0.03333518,0.002195571,0.066545213,0.011153739,0.111609705,0.01593322,0.00516558,10.73154565,8.385310535,11.28,0.591
2017/2/24,0.078102621,0.002259417,0.035612617,0.003445537,0.009440134,0.005035337,0.00498144,9.414380676,1.371808178,11.41,0.457
2017/2/25,4.666805291,3.530278525,4.581401696,2.825473398,4.244323773,3.594640242,3.547249975,10.29796501,3.172840278,11.38,0.466
2017/2/26,4.949778794,7.549471855,2.795927939,12.74560014,6.582020948,6.581828879,10.30872504,10.82962202,7.932621413,12.1,1.31
2017/2/27,3.405273592,5.165992336,4.214696391,2.53831239,5.56494401,3.934984751,6.395651991,8.277883508,6.411795432,11.97,3.88
2017/2/28,1.695953181,1.659849624,1.582145714,1.533646368,2.288979691,1.632116607,2.68261274,7.587446442,-0.320053137,11.5,2.86
2017/3/1,2.795431701,3.259739639,2.815395074,1.74462795,1.597195057,3.13781866,2.860721432,8.309586423,2.678159567,11.25,2.07
2017/3/2,3.751400381,5.013638173,3.805123061,8.326610466,3.001869304,7.341301499,5.74221859,10.92380641,4.030659527,11.08,1.69
2017/3/3,8.979879944,15.19909857,3.986629938,15.00506588,18.92986292,9.41661898,19.09898102,11.16062095,4.338139726,11,6.93
2017/3/4,7.633171314,7.443983084,5.501473676,7.944009638,7.252502617,7.808487077,8.457371406,11.17834757,4.444835712,10.95,6.26
2017/3/5,2.262378583,1.867444931,2.104914971,6.105854591,2.900776186,6.649871579,5.149352712,9.980599974,4.28420865,11.01,7.11
2017/3/6,0.154007327,0.004876055,0.374804392,0.463068812,0.009323721,0.490417253,0.098977119,9.334240059,1.023986593,11.02,4.15
2017/3/7,4.713596241,2.873024081,4.72378637,2.853817123,3.486675685,2.350555372,3.59375045,11.80609469,2.413132633,11.06,3.2
2017/3/8,0.894605904,1.511312616,0.948433586,0.954748071,0.260928452,0.738259687,0.762883901,13.51990523,4.687858622,11.33,3.26
2017/3/9,0.039720456,0.07007037,0.047911738,0.00927177,0.007433292,0.007751964,0.139926918,15.50423499,7.661088334,11.25,2.41
2017/3/10,0.020321835,0.020690449,0.002527233,0.136250817,0.007023215,0.01236655,0.075135814,11.62187895,5.438277962,10.99,1.77
2017/3/11,4.354849378,3.599561221,3.790055503,2.010716296,4.506843271,2.419791463,3.266603168,14.42329004,8.330623554,10.94,1.53
2017/3/12,0.991759342,0.141110613,0.246703258,0.353320955,0.921045143,0.123387671,0.283344819,12.90121675,7.151225887,10.76,1.67
2017/3/13,0.00255019,4.51E-05,0.067597782,0.000289929,0.000681396,0.000544548,0.000145665,14.61783889,3.483805062,10.65,1.23
2017/3/14,0.009566105,0.00016911,0.034884355,0.000215175,0.000339388,0.005863567,0.000408428,14.49990423,6.28262816,10.51,0.98
2017/3/15,0.042259492,0.007952611,0.079142812,0.428238403,0.005426766,0.116446126,0.164414811,15.0010706,7.174230871,10.4,0.843
2017/3/16,0.025011229,0.001052888,0.086925463,0.000906274,0.000342388,0.014972608,0.136898394,10.93549956,5.1239538,10.32,0.787
2017/3/17,0.552788599,0.910269969,1.168476891,0.047086034,0.446010626,2.718723288,0.361627977,11.47442484,2.089454778,10.23,0.684
2017/3/18,0.079505504,0.000333023,0.414884647,0.000269614,0.006431515,0.008067464,0.00050435,13.45186127,6.888767772,10.14,0.621
2017/3/19,2.695434163,2.21805438,3.580837369,1.493702052,2.502309627,2.004127277,1.914641809,13.83080375,10.22795962,10.14,0.561
2017/3/20,3.173314926,2.014622825,4.476793407,1.09371559,1.838962853,2.305232717,2.591008696,12.17674324,10.08116278,10.06,0.671
2017/3/21,6.889519289,3.935805891,11.32358665,4.361262168,3.367402569,6.15470729,4.52475337,10.63826325,1.827679392,10.03,0.564
2017/3/22,4.155458092,5.305117602,2.592876641,4.67094896,10.13215237,1.700118286,5.150073975,10.27017982,4.345917239,9.969,1.02
2017/3/23,0.143666067,0.061044163,0.255760907,0.543773971,0.209333404,0.186449213,0.407514988,11.36823261,1.437364179,9.844,0.906
2017/3/24,0.003615108,0.000173373,0.060101034,0.000203925,0.000341656,0.009087745,0.00034679,13.02896472,6.006958956,10.07,0.63
2017/3/25,0,1.77E-05,0,6.30E-05,6.78E-05,0,4.80E-05,15.40522375,2.27569022,9.984,0.498
2017/3/26,0.000558857,2.26E-05,0.002129641,0,0.000192595,0,1.99E-05,16.26441528,3.989796486,9.839,0.422
2017/3/27,0.000558857,2.65E-05,0,0.000109508,0.000192595,2.86E-05,5.66E-05,15.92876944,4.479412052,9.817,0.377
2017/3/28,1.621022483,0.629180286,1.883230935,0.485209206,1.088996879,0.445260153,0.603060818,15.66482139,3.88893072,9.815,0.356
2017/3/29,0.136571647,0.047091111,0.354034622,0.502617092,0.09897438,1.069607296,0.676498743,14.49490092,9.421303859,9.693,0.351
2017/3/30,0.303349452,0.526997348,0.228651773,0.455256257,0.109107179,1.329021372,0.229619273,19.45948929,10.37644996,9.611,0.351
2017/3/31,0.206279585,0.384581389,0.640878203,3.867484885,0.192521982,0.985822066,0.882218437,15.32475444,9.951139784,9.629,0.342
2017/4/1,0.31308363,2.979580275,0.168075085,1.320746393,1.084055239,0.625206287,7.768568311,14.40387329,7.484006096,9.529,0.397
2017/4/2,0.002844551,0.000304715,0.000195265,0.001621546,0.000991658,0.000717716,0.013359687,15.18930702,4.869212374,9.468,0.392
2017/4/3,0.267559364,1.18815958,0.994770694,1.254405665,1.313006693,2.513801645,1.631813377,15.39581165,2.241204355,9.389,0.326
2017/4/4,0.001336205,0.000965295,0.008251354,0.002105824,0.000433387,0.002792007,0.137341072,14.98219306,7.942246828,9.329,0.316
2017/4/5,0.002502652,0.002408708,0.001394907,0.001416789,0.002265994,0.001367356,0.004949242,14.23686985,2.765769443,9.25,0.297
2017/4/6,0,0.000172072,0.000848354,0.00099316,0.000240881,0.000262727,0.000638787,16.30274236,2.813735867,9.249,0.278
2017/4/7,0.026194758,2.62E-05,0.000370912,8.86E-05,3.05E-05,0.000120596,6.37E-05,17.41323829,3.256015752,9.228,0.269
2017/4/8,0.000402,0.000157153,0,0.00068797,0.000256172,0.000140493,0.000737562,19.21170804,2.221123707,9.095,0.256
