date,rainfall_Marborough,rainfall_Andover,rainfall_Bath,rainfall_Ower,rainfall_Quidhampton,rainfall_Salisbury_rain,rainfall_Stockbridge,tasmax_Andover_temp,tasmax_Ashe,tasmax_Knook,tasmax_Romsey_temp,tasmax_Salisbury_temp,tasmin_Andover_temp,tasmin_Ashe,tasmin_Knook,tasmin_Romsey_temp,tasmin_Salisbury_temp,flow_BL
1991/12/17,4.965099172,5.535151639,5.627737161,4.57431559,5.550216632,7.215142206,7.208963078,10.69683979,10.24486568,10.65878167,11.23595006,10.8274741,5.695777453,5.019918382,5.775754653,6.148731467,6.295270405,6.711
1991/12/18,2.724364893,0.748915277,5.184483076,0.403352832,2.180910706,0.96673474,0.596869177,11.46097581,10.9957757,11.43464239,11.7640024,11.51823107,4.608216683,4.001270795,4.528503215,5.25842007,4.787796932,6.527
1991/12/19,1.477745495,2.53615825,4.316299128,5.637648436,2.63543277,3.902593251,3.178518218,11.81102665,11.46484771,11.67538186,12.07991045,11.74539964,5.687545454,4.84217271,5.537314854,6.136754335,5.803012197,6.414
1991/12/20,1.848277591,0.651671854,2.95080013,1.139456703,1.044113993,1.221958957,0.974905445,10.59044555,9.995733873,10.88358115,11.14694345,10.83595212,2.113190038,1.728651318,1.692910653,2.344002494,2.149068059,6.437
1991/12/21,0.190124423,1.040024127,2.391249181,0.761717692,1.804026092,2.268903956,0.527240656,12.95981752,12.39488846,12.53472572,13.49422252,12.93776307,2.561691929,2.026661226,2.651661856,2.764695833,2.849067464,6.46
1991/12/22,0.028386524,0.9234519,0.171477514,0.008941037,0.00653397,0.03169392,0.039813051,13.22676933,12.43175116,12.95362561,13.93525777,13.4504275,8.851218203,8.195988963,9.527482819,9.149336188,9.818819378,6.416
1991/12/23,0.978420288,1.230401873,1.207890929,0.008924067,1.012365087,0.041575244,0.124693166,12.35796218,11.98053363,12.44435501,12.84641311,12.32379683,10.4119153,10.21016451,10.23644729,10.50807146,10.57545269,6.439
1991/12/24,9.37E-05,0.002624961,0.000223151,0.000292639,6.33E-05,0.146638023,0.005123129,7.340150683,6.83135705,7.424111241,8.081756332,7.664823911,1.327757891,1.288913708,1.413013589,1.765802532,1.320117067,6.394
1991/12/25,9.44E-05,2.77E-05,0.000254221,5.59E-05,2.74E-05,2.82E-05,5.77E-05,8.630973845,8.231496903,8.737403462,9.189751601,8.558660787,-0.924009212,-1.78733478,-1.131644078,-0.935541169,-1.166331589,6.35
1991/12/26,1.61E-05,0.00011217,0.000274133,1.76E-05,0.002416476,2.80E-05,7.04E-05,10.42658125,10.14024631,10.2907478,10.97326086,10.52287712,-0.288518521,-0.839312578,-0.176087558,-0.067385987,-0.536993977,6.373
1991/12/27,1.46E-05,0.000134825,0,0.000235231,2.20E-05,0.000832426,0.002757279,8.137632548,8.0077584,8.114190307,8.949565815,7.996681227,2.381667358,2.076880073,2.0644497,1.820127354,2.716694482,6.396
1991/12/28,2.29E-05,0,0.000205966,8.18E-05,0,1.89E-05,3.95E-05,6.996621534,6.369865008,6.958571457,7.88361643,7.102707184,1.10160604,0.370440344,1.47833622,0.617113457,1.612848177,6.352
1991/12/29,5.47E-05,2.09E-05,0,0,7.13E-05,0,2.18E-05,7.617813647,7.05756439,7.702388597,8.092720836,7.55643881,2.791750755,1.652250574,3.154349321,2.61901228,3.291388445,6.308
1991/12/30,0.000886193,0.001891062,0,0.000440603,0.008295077,0.000313116,0.001629302,7.177925468,6.745116575,7.32608614,7.825513498,7.33784206,4.851319959,4.373476205,4.54501425,4.836340204,4.839209441,6.33
1991/12/31,0.000448736,0.000719751,0,0.000291743,0.003020031,0.000165922,0.000694293,8.509499048,8.104210052,8.470004596,9.262012141,8.738811662,4.825830039,4.391626057,4.598750982,5.095903739,4.851350746,6.326
1992/1/1,0.002125313,0.000169057,0.001006051,8.80E-05,1.68E-05,0.000987908,0.000435387,9.930221299,9.394326621,10.06455815,10.50698526,10.09072022,4.934877711,4.689712225,4.875621896,5.654952697,4.871580997,6.376
1992/1/2,7.40E-06,0.000148916,2.81E-06,7.18E-05,0.002435166,1.41E-05,0.000196683,10.24237489,9.768945166,10.53731582,10.74761593,10.41630932,7.366393457,6.955873515,6.958281696,7.807882726,7.215912426,6.467
1992/1/3,3.587508269,1.805590144,4.597693948,1.682228118,2.663198008,1.740661567,1.757298719,11.21962818,10.57608643,11.28347161,11.56562693,11.48781894,7.736688181,7.402438359,7.777890316,8.197285781,7.803963933,6.49
1992/1/4,1.000055573,0.938984089,0.977866662,1.12330992,1.228468463,1.001398341,0.961125697,11.10804582,10.57036619,11.33903044,11.7136582,11.44222223,5.444891476,5.218217877,4.836000042,6.135238091,5.362748205,6.445
1992/1/5,0.423001338,0.151197558,0.006886308,0.005468094,0.049959071,0.00384763,0.025856909,12.03822221,11.78421181,12.15697866,12.3088371,12.10719217,5.810254681,5.594883424,5.266312585,6.249777419,5.63935936,6.468
1992/1/6,0.000201355,0.000163198,0.000535629,0.000122482,0.002663771,0.000192697,0.000204077,10.8817996,10.47063549,10.9320697,11.26231364,10.89289412,8.214353638,8.382478932,6.980980578,8.313729876,7.596887182,6.423
1992/1/7,4.348350692,5.934814766,5.105486996,6.942768055,4.03352123,6.100019284,5.734689013,10.85470689,10.37104565,11.22650512,11.31106219,11.06630813,5.825568146,5.63134674,5.59183734,6.467742261,5.972460133,6.446
1992/1/8,9.332085852,6.129396855,15.12877936,5.915620813,4.657310057,8.977615815,7.096865198,11.16327153,10.7043303,11.30223697,11.40515855,11.20191916,5.962374589,5.442153809,6.106130208,6.339492927,6.287323858,6.334
1992/1/9,2.863893618,0.628040302,2.177538965,0.500023189,2.366914263,1.350267781,0.206459125,7.133441719,6.845510119,6.218722191,8.176917721,6.892593681,5.170939934,5.122952258,4.152473512,5.622192339,4.847509895,6.357
1992/1/10,0.02624023,0.000127488,0.00022813,8.87E-05,0.000140777,6.40E-05,0.000194455,5.363646612,5.341032028,5.356813206,6.341919976,5.665090439,1.066419345,0.850056446,0.248809996,1.386814061,0.775940086,6.38
1992/1/11,0.000615663,0.000101342,0.000291769,1.01E-05,0.000124016,4.45E-05,8.12E-05,3.592552236,3.108961444,3.946203358,4.232448072,4.000781584,-0.706683011,-0.689019832,-1.633085256,0.046359055,-0.936578956,6.403
1992/1/12,0.206078619,0.029053246,0.220955854,0.005383303,0.162879713,0.177734034,0.015397313,4.712937048,4.319038402,4.810250283,5.047660376,4.759714472,-4.099573321,-4.044454119,-3.774086769,-3.799926719,-4.449067091,6.355
1992/1/13,0.00026746,1.68E-05,0.002276144,1.27E-05,1.60E-05,0.000162335,2.03E-05,5.894099799,5.372461697,6.120454679,6.586289522,5.967325417,-1.887424181,-2.326699153,-1.405779646,-1.626660275,-2.178298667,6.24
1992/1/14,4.38E-05,0.005040255,4.27E-05,0.000361731,9.37E-05,0.000350168,0.009640389,4.946849709,4.479019653,5.086024769,5.489997072,5.00571364,0.610785769,-0.053924968,1.138037786,-0.148108389,0.643064783,6.325
1992/1/15,0,5.52E-06,0,1.06E-05,4.53E-06,0,1.52E-05,4.735524234,4.388432913,4.961428358,5.370744989,4.650478329,2.43539041,2.216343002,2.014155561,1.649218601,2.262591823,6.277
1992/1/16,0.027704623,0.000809129,0.002112559,0.000201382,0.095750728,0.000627355,0.000719477,6.147879802,5.636333753,6.662835865,6.571410921,6.48017564,1.402903467,0.874215378,1.720064327,1.92324354,1.851453685,6.363
1992/1/17,0.027092665,0.000145902,0.007970374,1.15E-05,0.000108713,0.000265772,0.000111106,3.579562437,3.268527051,3.66184581,4.455988987,3.499641733,-1.894278831,-1.953343476,-1.575288854,-1.842566414,-1.806261001,6.449
1992/1/18,0.026178228,8.13E-05,0.000338695,0.000263375,6.70E-05,7.76E-05,0.000283107,7.051635088,6.973268699,6.591950043,7.642560858,6.713652216,-0.725140839,-0.801118315,-0.947836068,-0.755158344,-1.047679151,7.248
1992/1/19,0.977989194,0.159812983,0.034981915,0.071055543,0.855329944,0.008293008,0.026946321,7.906365815,7.436834894,7.955603375,8.549666299,8.007060604,-0.309758115,-0.605033629,0.422449321,-0.428026054,-0.285260997,7.439
1992/1/20,0,0,0,9.39E-05,1.33E-05,0,4.30E-05,5.34659214,4.758417864,5.8005172,6.180357046,5.564859822,3.860331785,3.784170411,3.976178676,4.399225624,4.169745196,7.508
1992/1/21,0,0,0,0,0,0,0,2.470334647,1.995329208,1.766330393,3.43830223,2.366708864,-2.340228449,-2.788859714,-3.318689512,-1.913657587,-2.690109532,7.176
1992/1/22,0,0,0,0,0,0,0,2.437520765,1.993956183,2.013034161,2.985360897,2.500294075,-5.911445636,-6.967700148,-6.515412282,-5.555743509,-5.966948623,7.681
1992/1/23,0,0,0,0,0,0,0,1.30750018,0.762954788,0.654363019,2.099489687,1.170635588,-6.491939649,-7.062923082,-6.715963868,-6.128493274,-6.330681911,7.387
1992/1/24,9.04E-05,1.78E-06,6.11E-05,0,0,1.79E-05,0,1.53428747,0.98870937,2.402909456,2.509679523,2.116948046,-6.337003626,-7.270421336,-5.846354568,-5.905210072,-5.565143086,7.089
1992/1/25,9.734063147,6.442345462,10.35264252,4.665994981,6.045548049,7.414628614,5.261731744,6.138124329,5.565202193,6.580377467,7.27314827,6.670552394,-4.578136067,-5.634563767,-4.187916108,-4.79384154,-4.058448162,7.185
1992/1/26,0.029152844,0.066656545,0.004179204,0.002012068,0.006867547,0.003959156,0.00643856,5.169282231,4.921093601,5.253313246,6.137468664,5.156604718,-0.062598049,0.006154129,-0.132400191,0.111963278,-0.318929656,7.207
1992/1/27,0.00021894,0.130320977,7.36E-05,0.000300167,0.000227245,0.000802229,0.003962271,4.250831756,4.223708372,3.639097928,4.685474271,3.869481032,-0.512879719,-0.344097865,-1.675390611,-0.562708349,-0.979407958,7.077
1992/1/28,0.026442821,8.20E-05,9.45E-05,3.56E-05,3.87E-05,0.000405798,0.000155795,4.161981094,4.082311352,3.310222191,4.954466034,3.70206526,-2.301913322,-2.871222623,-3.250326174,-1.449300298,-2.645047044,7.024
1992/1/29,0.000200651,5.54E-05,0.000618826,2.96E-05,9.01E-05,6.63E-05,5.20E-05,6.64847966,6.421656564,6.000441384,7.111121618,6.446806002,-0.92710274,-1.153968138,-2.045945608,-1.272788412,-1.442667089,7.015
1992/1/30,0.001363559,0.000959374,0.000705663,0.000452274,0.006911653,0.002829619,0.001065349,2.174154002,2.074798517,3.495279302,3.250971913,2.948695521,-2.172987392,-2.450950642,-2.341717044,-2.232134772,-2.437125586,7.066
1992/1/31,0.027303409,0.00063801,0.002658865,0.000361652,0.002131919,0.000881184,0.000803471,3.015356971,2.61255455,3.05171206,3.985984146,3.245302669,-1.752576654,-2.13382912,-2.652444505,-1.732276317,-2.010626014,7.013
1992/2/1,0.002069636,0.00024814,0.170320807,7.75E-05,0.000271733,0.00068441,0.000292674,2.157186396,0.81940591,1.514346559,2.450545566,2.205848938,-3.185548468,-3.224954262,-4.523417699,-2.634213691,-4.229272374,6.96
1992/2/2,0.533896379,0.443627442,0.539847546,0.179906729,1.261571659,0.132976988,0.709003587,8.340555,7.721145547,8.373640244,8.851189325,8.629952523,-3.191119532,-3.394019672,-4.15234288,-3.072319925,-4.026460491,6.98
1992/2/3,0.033601363,0.277229584,0.004630742,0.112061115,0.021924978,0.131682516,0.336331946,9.317095579,8.925570563,9.20138197,9.931144947,9.432635276,-1.777124862,-1.767341324,-1.320463991,-1.81201221,-1.791531326,7.045
1992/2/4,4.22E-05,0.005263529,0.040832178,0.021860589,0.000101172,0.000322637,0.012313155,11.16272688,11.2520163,10.56292679,11.46992088,10.8780138,4.838737012,4.06474711,5.220349894,5.411930557,5.361151723,7.022
1992/2/5,0.000331569,9.14E-05,0.000948815,1.80E-05,0.0022947,3.13E-05,8.58E-05,9.890781913,9.565480511,9.872279932,10.50079357,10.03328898,4.64587791,4.757003221,4.165007022,4.909636447,4.180563144,7.013
1992/2/6,0,1.12E-05,0,0.000118952,4.81E-06,0.000231668,0.000100025,9.551958219,9.098200834,9.430913772,10.0609519,9.753029206,5.334874314,5.469064726,4.464750327,5.472274098,4.839814404,7.123
1992/2/7,0.000724414,0.011604565,2.63E-05,0.011821012,0.000351979,0.029121,0.003141964,8.974889017,8.358602777,8.525198966,9.71993742,9.115525734,2.48835607,2.312262279,1.515586796,2.613136607,1.905054444,7.312
1992/2/8,0.250948794,1.780588582,1.50655959,1.363991292,1.349388688,4.336042306,3.296567285,8.320261337,8.29099691,8.041215531,9.001810312,8.067054758,-1.580034685,-1.223763091,-1.351252374,-1.862599825,-1.735995623,7.146
1992/2/9,6.511818723,6.405507482,5.270857011,1.430806522,1.836275357,4.748814122,2.895710442,9.186930151,8.75751611,9.001784143,9.696946855,9.428535767,2.629985573,1.702081993,1.82819205,2.469859137,2.73407756,7.057
1992/2/10,11.79819112,10.43941439,8.321090245,15.55432369,11.46494277,10.77543725,13.04253315,8.91124769,8.384210748,8.913319276,9.748550831,9.192907278,1.413708571,1.195134808,1.396538447,2.011846096,1.670079866,7.043
1992/2/11,0.575008002,1.472955043,0.306550762,1.909512662,0.729605592,1.20935906,1.525911967,10.4010882,10.07100307,10.44552038,11.1058862,10.54320491,4.258714689,3.702968995,3.951620432,5.061670671,4.495915136,7.029
1992/2/12,6.255505935,5.589092768,4.685016893,5.271474195,6.839093956,6.626320387,5.882928648,11.16094972,10.78960743,11.15428229,11.44897035,11.07690568,7.878942905,7.571907501,7.485857141,8.208070439,7.875032883,7.016
1992/2/13,0.042671522,0.267506381,0.11409303,0.171147482,0.363783632,0.046866202,0.030202275,9.521743657,9.092819787,9.211465531,10.17255241,9.541569965,3.336311872,3.247833825,2.93980938,4.007780679,3.174401388,6.928
1992/2/14,3.697024478,4.540096063,2.38039491,8.522521211,4.629592141,7.079013654,7.307030843,10.0817323,9.750484269,10.20023644,10.5026708,10.25958109,2.907064948,2.677313882,2.940930254,3.317780579,3.179365332,6.915
1992/2/15,0.000176899,0.00043579,0.011637885,0.001400947,0.000103831,0.00526477,0.004181411,9.14667,8.786886554,9.048406321,9.824953301,9.358895365,5.017089173,4.774759663,4.388295952,5.636230289,4.782426645,6.975
1992/2/16,1.50338716,1.02568186,0.016860732,0.220004157,0.695965848,0.201323169,0.784250194,7.538441225,6.427813517,7.631501238,8.29197336,7.979450887,1.607176284,1.400497655,1.583799928,2.013271913,1.520329353,6.961
1992/2/17,5.434639724,4.407509045,6.43689406,2.529372599,3.580839799,3.817099257,3.756137199,6.427062345,5.908327155,6.588178787,7.089346247,6.697521671,-1.685583528,-2.483099524,-1.282471466,-1.593074658,-1.361160897,6.947
1992/2/18,1.469068594,0.717468855,0.033683973,1.398548287,2.37460163,0.929415179,1.061266547,4.00915031,3.556769106,4.551490972,4.857957731,4.429755819,0.532876146,-0.143120695,0.897762966,0.856602529,0.839283447,7.007
1992/2/19,0.000694597,0.000294165,0.002486636,0.000314091,0.000292772,0.0052754,0.001030819,4.185834421,3.748281434,4.70417718,4.329040299,4.61476237,-0.045933845,-0.495967628,0.273706446,-0.141849563,-0.055165202,6.847
1992/2/20,0,0,0.000142903,0,0,0,0,5.42436733,5.118242773,5.1845533,5.748266399,5.323958226,-4.27567079,-4.980011212,-4.213923654,-3.655652684,-4.480048862,6.762
1992/2/21,0.00058673,4.64E-05,0.000177281,7.55E-05,2.00E-05,9.20E-05,9.15E-05,7.938839752,7.515211658,7.525352785,8.455899442,7.879911616,-2.567057957,-2.944179127,-3.085861584,-2.465238653,-3.244163051,6.749
1992/2/22,0.142724369,0.000363118,1.939344075,2.64E-05,0.000475739,0.003976303,0.000471554,8.729686429,8.301009064,8.677819356,9.285946323,8.833203974,-0.27482766,-0.205235587,-0.674578438,-0.399551683,-0.716316306,6.739
1992/2/23,0.198117109,0.000464646,0.140102677,0.000229567,0.001454083,0.00215773,0.00066967,10.98561694,10.334967,10.42215118,11.54050995,10.99391666,4.607733898,4.053972639,4.300244243,5.452950944,4.983520454,6.723
1992/2/24,0.025985595,0.001091017,0.007942298,0.000255257,0.00014995,0.00071977,0.004034492,10.36571695,9.817157168,10.43074615,10.99417834,10.52075864,3.60355837,3.364710181,2.837347674,3.850819446,3.318477634,6.639
1992/2/25,0.000464004,6.87E-05,0.000537211,0.000505744,0.000168591,0.000329858,0.000306096,7.284508179,6.77520741,8.293904371,7.678816338,7.644838454,-3.170605551,-3.083091193,-3.48986636,-2.764192381,-3.796860152,6.556
1992/2/26,0.201009222,0.002885324,0.135564563,0.000801572,0.001875926,0.083140107,0.005862908,11.54391763,11.34006894,11.17730816,11.58165758,11.46212524,-1.378232857,-1.947994048,-1.441139388,-1.085395222,-1.601788463,6.585
1992/2/27,1.245835912,0.551764321,1.623536835,1.338060941,1.05386523,0.981417406,0.928293331,12.27999945,11.78997025,11.62129135,12.22747241,12.15491189,6.430426083,6.008019894,6.779168298,6.551445556,6.713060701,6.642
1992/2/28,0.000211155,0.000166026,0.002019814,0.001129279,0.000224151,0.00288159,0.000807084,8.280975626,7.61387292,9.186495223,8.843183416,8.856747372,4.46979662,4.235035571,2.742523328,4.928430288,3.862781031,6.728
1992/2/29,0.003578489,0.011414145,0.277282475,0.089612049,0.000707819,0.291791294,0.249320114,11.16437016,11.02628018,10.53074183,11.29594194,11.1976926,1.002279927,0.814793526,0.554327397,2.707590287,0.659249999,6.714
1992/3/1,7.484722598,6.13915046,3.215300211,6.735605188,7.292369176,6.89240609,6.095445577,8.911693355,8.593012089,9.581360772,9.247604844,9.25700757,4.312937422,4.083192978,5.503686826,4.683643171,5.0611904,6.631
1992/3/2,0.028546179,0.27201521,0.009447053,0.0048628,0.004899931,0.065234163,0.535400725,10.31604159,9.890751097,10.56828739,10.80515103,10.4875123,1.256973753,1.153886793,1.252153892,1.501884765,0.862231227,6.688
1992/3/3,0.03646582,0.000977805,0.204839273,0.00031677,0.046870244,0.017146015,0.001331381,11.46493185,10.92881681,11.61908953,11.87213355,11.73676518,4.102371905,3.728016228,4.380704148,4.204567934,4.183119109,6.746
1992/3/4,0.00011603,4.19E-06,0.000282796,0,0,2.30E-05,2.88E-07,12.24742249,11.91402509,11.42301761,11.99779924,11.81989086,4.757673613,4.232424,4.03923865,5.076694638,4.79467754,6.592
1992/3/5,0.786733767,0.338122491,0.696858212,0.260880796,0.878862917,0.269511671,0.483636524,9.962266306,9.754241909,10.67022333,10.22380785,10.13501284,2.636172079,1.723092683,3.293061599,3.271155772,3.152624275,7.128
1992/3/6,1.336668081,1.239227107,1.875003989,2.19725119,0.668098742,1.716877843,1.916154528,12.26154349,11.73381206,12.2807676,12.2938383,12.27718006,3.018062594,2.910765024,3.517216872,3.042797019,3.10681599,8.446
1992/3/7,0.061916484,0.544890078,0.225585263,0.010305456,0.171795364,0.060007875,0.064612506,11.96645439,11.48887318,12.39775643,11.88011382,12.24679322,5.884662789,5.458666247,6.15836493,5.737831165,5.851657197,8.429
1992/3/8,0.000164133,2.54E-05,0.000449055,0.000206898,2.96E-05,0.00014677,0.000102227,9.840249378,9.211544156,10.32257849,10.55508857,10.17415452,3.121477389,3.326850129,2.230242271,3.285868181,2.268944484,10.94
1992/3/9,4.047943005,1.687698079,0.86238864,0.684812505,1.379314921,1.754374466,1.564512229,10.63557212,10.27577437,10.81829466,10.86086286,10.82442032,-1.668868028,-1.93741993,-2.064540402,-1.21083261,-2.259310509,8.854
1992/3/10,3.265202591,4.007357249,2.687115828,3.523311082,5.061637434,3.643986559,2.899519282,12.13745688,11.49534326,11.88972521,12.4021452,12.05508388,4.234568497,3.813528288,4.220369393,4.612158002,3.850390117,7.875
1992/3/11,3.390077677,0.781702828,5.269823321,0.646686135,1.858373084,1.101900053,0.579311399,9.804152882,9.366182957,10.21997486,10.28370045,9.990465894,1.875750028,1.467301922,2.239814728,2.112703689,2.023578509,7.486
1992/3/12,0.554843189,3.002711221,1.769138465,2.081922105,2.793284348,2.330542955,2.520726417,10.63438819,10.12899978,10.82796644,11.0902771,10.70116396,5.545518582,5.12426995,5.731822385,6.006991572,5.795426939,7.266
1992/3/13,0.730798936,0.231972995,1.879717799,0.18019039,0.199974276,0.781122543,0.473474076,11.62943094,11.35126751,11.76935802,12.49192933,11.86038778,8.001154646,7.488504859,7.755571862,8.567488464,8.09403944,7.433
1992/3/14,0.223168106,0.428675987,0.240304571,0.411720717,0.471527236,0.223298357,0.374627812,11.13617116,10.73007976,11.6348223,11.90540013,11.77750606,4.456415785,3.989782372,4.378370726,5.197881822,4.634136255,8.494
1992/3/15,0.005097555,0.363350724,0.001756791,0.005175615,0.526402614,0.001749666,0.030464886,13.35082889,13.19200434,12.98828764,13.74959534,13.21312614,5.600877661,5.317467718,5.711188739,6.237825824,5.903244161,9.037
1992/3/16,1.42E-05,3.19E-05,0.000401318,0,0.000135645,7.33E-06,9.18E-07,14.13240623,13.34487259,14.40480885,14.33797372,14.63045976,8.009701191,7.731378371,7.771501806,8.213060662,8.004192241,7.872
1992/3/17,0.001144898,9.64E-05,0.052120249,2.38E-05,5.83E-05,0.001479112,0.000186287,12.15021909,11.63384478,11.98289031,12.6195861,12.16227659,6.413602684,6.134613941,6.132234852,6.329385335,6.280894948,7.562
1992/3/18,2.993206366,1.260358429,2.878077146,1.028958337,2.177711264,1.819839802,1.114941626,13.3770712,13.01651303,12.5099786,13.59908687,13.26671756,7.463061815,7.089910173,7.339244911,7.823556739,7.542009031,7.417
1992/3/19,0.031036039,0.215552479,0.483217869,0.06940606,0.061390853,0.038702924,0.189791683,13.40033261,12.89548398,13.73607113,13.19782351,13.25333954,3.562399369,2.701121594,3.178053665,4.228862647,3.039253567,7.352
1992/3/20,2.010671429,1.815458034,1.305529231,0.695343502,1.084416815,1.270692247,1.876435703,13.7176038,13.37700479,13.3633734,13.97954037,13.86791622,6.629868969,6.376672161,6.765579446,6.906534638,6.330609252,7.364
1992/3/21,3.424715132,5.256036163,3.517314273,2.078658228,4.381920271,2.413930391,2.749749841,12.39470282,12.07013518,12.44052589,13.10447138,12.30953994,5.124611053,4.866355603,4.841667825,5.780840715,5.028352262,7.581
1992/3/22,2.370273461,2.19614209,0.789563377,0.60233311,2.12694664,0.923247164,1.171772409,14.21536151,14.06058365,13.92326154,14.94406695,14.33623327,6.39375522,5.806308928,6.804293249,7.182978832,6.855322043,8.205
1992/3/23,5.217717663,2.925077969,2.813550078,5.056350224,2.265189445,3.994019655,2.876355401,8.672255136,8.082417305,8.671430339,9.176911729,8.744060366,2.810904909,2.636250562,2.864649865,3.416214101,3.079046004,7.965
1992/3/24,1.580770024,0.929251778,0.032264443,0.263128429,0.486469522,0.338785427,0.780621757,9.315823465,8.570396328,9.967721005,10.11039319,9.726052564,3.260655971,2.914705986,3.210402491,3.670636691,3.23848779,8.147
1992/3/25,2.968862978,3.472153231,4.00643606,3.978422615,5.183554618,3.451276229,3.681558597,8.812568235,8.312096575,9.414573395,9.31082575,9.195086723,3.043303138,2.719952603,2.999657483,3.445774425,3.170473143,8.247
1992/3/26,1.609193147,2.642049707,0.930781421,1.622527891,1.813751936,1.63272154,2.234048048,7.987726464,7.484326443,8.512270216,8.590069915,8.350405031,2.833228515,2.9252059,3.11387603,3.58743135,3.190560847,7.922
1992/3/27,0.00196759,0.003570178,0.036982282,0.001817696,0.012923078,0.002726701,0.002784724,8.12208956,7.264283453,8.789073087,8.667164189,8.64152466,2.967146563,2.301002986,2.730591298,3.496007941,2.926343175,7.771
1992/3/28,1.625054177,0.179714996,1.65677985,0.232799542,1.2938273,2.845088739,1.137063048,10.9041897,9.95317657,11.28863553,11.61992648,11.56111814,0.817926895,0.10014644,0.804894468,0.872688906,0.659604111,7.784
1992/3/29,9.447314698,15.22459576,5.664489097,14.56970242,13.04408291,9.645376778,13.33111551,8.272338067,8.058793557,9.048837826,8.859481992,8.446459505,5.146807913,4.614387906,4.763917974,5.763059121,5.200722555,7.797
1992/3/30,6.184938157,3.261614051,0.557471864,5.390066987,3.992785299,3.45370083,5.037590433,7.246979356,6.900033638,7.943838851,7.878529981,7.323042711,1.051923646,0.496556942,0.54167503,1.884665821,0.953095721,7.729
1992/3/31,16.39040731,12.64708409,7.997740919,15.36658647,1.158593878,13.88071122,14.58434352,7.706034435,7.563850318,7.956332386,7.959995894,7.796978168,1.841149202,2.123406588,2.126594805,2.167690707,2.011203969,7.906
1992/4/1,0.356339256,2.739810233,1.709020107,4.703643787,0.056325029,1.04458986,1.952627403,10.25735793,10.05850581,9.806483071,10.50356765,10.19981357,2.735888406,1.857370968,2.575665418,3.617257836,2.870223787,8.172
1992/4/2,0.002511907,0.065925781,0.004313046,0.033481139,0.002722823,0.003913409,0.007705992,7.960206267,7.430719114,7.919871679,8.671544488,8.284799711,3.566671547,2.952390509,2.692233908,3.995346835,3.477551387,8.101
1992/4/3,0.000301713,8.39E-05,3.24E-05,5.05E-05,0.000132011,0,7.73E-05,7.485621692,7.012018301,7.589675534,8.151762108,7.727548337,2.324773931,1.829419422,1.134587411,2.856587139,2.110335655,8.286
1992/4/4,0,1.66E-05,0,2.01E-05,4.89E-05,0,0,9.53128008,8.927028558,9.427573232,10.26041232,9.807265086,-1.002484482,-1.57109627,-1.900924581,-0.918206564,-1.451290706,9.702
1992/4/5,3.359707577,1.406389453,1.624529669,1.398062355,0.35770904,2.463233925,1.865077439,11.37435741,11.31913644,11.08717389,12.13925698,11.62137342,-1.015830144,-1.863701774,-1.559680598,-1.064015005,-1.380306825,9.519
1992/4/6,10.50369854,10.10227888,5.995836126,8.778315084,7.966653206,8.629894781,10.74829138,8.461273597,7.751354686,8.695139202,9.029694556,8.678414251,3.49448037,3.102219821,3.431044643,4.060671504,3.457379525,8.774
1992/4/7,15.58953964,6.4303921,8.887666214,5.799078098,8.156149555,9.033196137,5.802191764,9.692535406,9.189617621,9.639034207,10.10906399,9.766786971,4.857236138,4.488697638,3.851060822,5.741493329,4.556752086,9.558
1992/4/8,0.025254751,0.011168601,0.002169834,0.000696961,0.000303189,0.002965483,0.001008219,16.25766476,15.70307291,15.79390244,16.83255101,16.32840446,5.444612627,5.108748955,4.234355457,5.643386037,5.061292762,9.027
1992/4/9,0,0,0,2.43E-05,1.84E-05,0,0,17.08534056,16.59119883,16.7299732,17.36247038,17.0555301,2.580975359,1.379645486,1.868580783,3.145591855,2.467462856,8.263
1992/4/10,0.000138034,3.58E-05,5.54E-05,0,8.62E-05,0,5.27E-06,16.20167537,16.0821805,15.80037884,16.4808765,15.93316604,1.051578857,0.335862895,1.528650691,0.952721918,1.283264104,7.803
1992/4/11,0.000139421,3.81E-05,0.000625455,0,0.000112546,3.49E-05,0,16.54770273,15.89759878,15.87947826,16.61026376,16.19798173,1.534591729,0.957473561,1.030719936,1.358153315,1.358061445,7.682
1992/4/12,3.46108475,0.316229067,0.994111376,0.040798246,0.223841088,0.40818244,0.43534793,13.11336013,12.65131773,12.49662006,13.88341895,13.29954544,7.783293455,7.374783413,7.402946985,7.346923115,7.813556975,7.484
1992/4/13,0.027002353,0.001407934,0.001862958,0.062859012,0.005640132,0.000711319,0.006272824,11.64880352,11.4936636,11.3278816,12.19200057,11.68804317,4.248635314,3.497825509,3.648489159,4.556468796,3.879635853,7.291
1992/4/14,7.679751598,16.15747197,8.631769262,9.469687903,17.55646846,9.712645128,13.58976024,9.103876575,8.622666014,9.481110791,9.613011693,9.331010039,5.584344336,5.303531062,4.947478279,5.911192254,5.4341385,7.178
1992/4/15,1.393050853,1.578839428,1.130465068,0.885032152,3.2319748,1.520476826,1.840091189,8.670191373,7.906658859,8.840294301,9.333919247,9.218733562,3.069967001,2.367300143,2.928180934,4.035460494,3.441232388,7.141
1992/4/16,5.472394386,7.878159574,4.827678922,6.618101446,5.32740431,7.521696198,7.385104123,9.98614778,9.19894661,10.51711679,10.36212851,10.40848505,0.762328554,0.608622528,0.558392651,1.329290243,0.693114164,7.254
